id,name
45196,Atiya Jame Masjid
45197,Gyeongbokgung Palace
45198,Pyramid of Khafre
45199,Pateros Church
45200,Seodaemun Prison History Hall
45201,Hiyoshi-Taisha Shrine
45202,Saint Hripsime Church
45203,The Treasury
45204,Church of Orani
45205,Luyizhai
45206,Temple of Philae
45207,Karakuş Tumulus
45208,Kobayr Monastery Complex
45209,"Imamzadeh Ja'far, Borujerd"
45210,Wat Yannawa
45211,Temple of Yan Hui
45212,Rinku Park
45213,Diocesan Shrine and Parish of Our Lady of the Abandoned
45214,Apadana Palace
45215,Fateh Sagar Lake
45216,San Juan Bautista Church
45217,The Cathedral of St. Simeon Stylite
45218,Tainan City Fire Bureau Second Division
45219,Saint Joseph Parish Church
45220,Tsitsernakaberd Armenian Genocide Memorial Complex
45221,Greek Orthodox Monastery
45222,Holy Assumption Cathedral Church
45223,"Arulmigu Peruvudaiyar Temple, Gangaikonda Cholapuram."
45224,Precinct of Amun-Re
45225,Mohenjo-daro
45226,Anderson Bridge
45227,Vank Cathedral
45228,Gargoti The Mineral Museum
45229,Balıklıgöl
45230,Victoria Memorial
45231,Khan of the Pillars
45232,Atomic Bomb Dome
45233,Quezon Memorial Shrine
45234,Pura Ulun Danu Batur
45235,Javed Manzil
45236,"Celsus Library, Ephesus"
45237,Dr. Sun Yat-sen's Mausoleum
45238,Injeongjeon
45239,Ta Som
45240,Marugame Genichiro Inokuma Museum of Contemporary Art ( MIMOCA)
45241,Cendere Bridge
45242,Gebel el-Silsila
45243,Hall of Supreme Harmony
45244,Quwwatul Islam Masjid
45245,Hsinchu
45246,Yodobashi Umeda
45247,Medny Island
45248,Tabon Caves
45249,Nishio Shiritsu Toshokan
45250,Guangji Temple
45251,Mt. Okura Ski Jump Stadium (Ōkurayama-Schanze)
45252,Beihai Park
45253,Dr. Sun Yat-sen's Memorial Hall
45254,Aghavnavank Monastery
45255,Chongshan Temple
45256,Kong Meng San Phor Kark See Monastery
45257,Hayravank Monastery
45258,Kazan
45259,Zvartnots Cathedral
45260,Isa Khan's Tomb
45261,Itmad-ud-Daula
45262,Walls of Jerusalem
45263,U Bein Bridge
45264,Ikuno silver mine
45265,通济堰
45266,New Taipei Bridge
45267,Hazrat Hazi Khawja Shahbaz Khan Mosque
45268,Po Toi O Chuen
45269,Nagoya Station
45270,San Agustin Church of Paoay
45271,Manisan Jeongsusa
45272,Noratus Cemetery
45273,Sri Lanka
45274,Yu Garden
45275,Caesarea National Park
45276,Manila City Hall
45277,Yehiam Fortress National Park
45278,Elephant Trunk Hill
45279,Zhejiang Sci-tech University
45280,Bakong Temples
45281,Tomb of Dai Anga
45282,כיכר המייסדים
45283,Marmashen
45284,Shushtar Historical Hydraulic System
45285,Yoshinogari Historical Park
45286,Jeondeungsa Temple
45287,Bjni Fortress
45288,Chernyy Tyul'pan
45289,Bund Center
45290,Annapurna
45291,Sdok Kok Thom
45292,Kobe Nunobiki Herb Gardens
45293,Thian Hock Keng Temple
45294,Qila Rai Pithora
45295,Curzon Hall
45296,Masjed Al Ashraf Al Gamei Al Kabeer
45297,St. Francis of Assisi Parish Church
45298,Temple of Hercules
45299,Fareed Gate
45300,"Key Gompa, Key Monastery"
45301,Shinsekai
45302,Bheem Chariot
45303,Feroz Shah Kotla
45304,The Green Dome
45305,Harichavank
45306,Tapovan
45307,Quwwatul Islam Masjid
45308,Dafushan Forest Park
45309,Caucasus Synagogue in Tirat Carmel
45310,Motoyasu Bridge
45311,Sacred Monkey Forest Sanctuary
45312,Sun Moon Lake
45313,Tokyo Skytree
45314,Fin Garden
45315,Aghjots Vank Աղջոց վանք
45316,Samadhi of Maharaja Ranjit Singh
45317,Hanshin Racecourse
45318,Haim Synagogue
45319,Noratus Cemetery
45320,Quseir 'Amra
45321,Zhenguo Temple
45322,Museum of the War of Chinese People's Resistance Against Japanese Aggression
45323,Nor Varagavank
45324,Shwezigon Pagoda
45325,Feiying Pagoda
45326,Hauz Khas Complex
45327,Yu Garden
45328,Suwon Hwaseong Fortress
45329,Subic Bay
45330,Eyüp Sultan Mosque
45331,Fortifications of Xi'an
45332,Mahakaleshwar Jyotirlinga
45333,The Coptic Museum
45334,Jogyesa
45335,Erebuni Museum Archaeological Preserve
45336,St. Bartholomew the Apostle Parish Church
45337,Singapore Botanic Gardens
45338,Saint Dominic Cathedral
45339,Chaqchan Mosque
45340,Kunzum Pass
45341,Victoria Memorial
45342,Wat Hong Rattanaram Ratchaworawihan
45343,Shri Kashi Vishwanath Temple BHU
45344,Ozero Turgoyak
45345,New Athos Cave ახალი ათონის მღვიმე
45346,Daiganji
45347,Downtown Dubai
45348,Minh Mang Tomb
45349,Albert Hall Museum
45350,Meke Lake
45351,Old Town of Lijiang
45352,Neghuts Vank
45353,Uzungöl
45354,Jerusalem International YMCA
45355,Saint Holy Mother of God Church
45356,Kaiyuanguan
45357,Abbasian Historical House
45358,St. John's Church
45359,Naritasan Fukagawa Fudōdō
45360,Imam Reza Arena
45361,Nuestra Señora de la Natividad Parish Church
45362,Downtown Dubai
45363,Subramaniya swamy Temple
45364,Bitan Suspension Bridge
45365,National Sports Stadium
45366,JP Tower
45367,Upo Wetlands
45368,Yokohama Chinatown
45369,Guangzhou TV Tower
45370,Megami Bridge
45371,Mount Samat
45372,Daejojeon
45373,Church of Saint John the Baptist
45374,Philippine Arena
45375,Agra Fort
45376,Pura Ulun Danu Batur
45377,Our Lady of the Pillar Church
45378,Minor Basilica of the Immaculate Conception
45379,Saint James the Apostle Parish Church
45380,Sacred Heart Catholic Cathedral
45381,Aisha Bibi Mausoleum
45382,Manzherokskoye
45383,Sengari Dam
45384,Okayama Korakuen
45385,Pakistan Monument
45386,Keane Bridge
45387,Shiromi
45388,Vidyasagar Setu
45389,Temple of Khnum
45390,Yangtingbao Former Residence
45391,Viceregal Lodge & Botanical Gardens
45392,Mashtots Hayrapet Church of Garni
45393,Khidir Mosque
45394,Candi Sari
45395,The Knesset - Israeli Parliament
45396,Saint John the Baptist Parish Church
45397,Xuanwu Lake
45398,Ginzan Onsen
45399,Immaculate Conception Parish Church
45400,Chih Nan Temple
45401,Wat Maha That
45402,"Yakushi-dō, Kokawa-dera"
45403,Badab Soort
45404,Zhuzihu
45405,พระที่นั่งอาภรณ์ภิโมกข์ปราสาท
45406,"Fountain ""Stone Flower"""
45407,Aghavnavank Monastery
45408,Kulekhani Reservoir
45409,St. Elias Cathedral of the Melkite Catholic
45410,Saint Gayane Church
45411,Blue Mosque
45412,Mekari Shrine
45413,Wat Arun
45414,Yad Vashem
45415,Tomsk History Museum
45416,"Mount Kaba, Ibaraki"
45417,Itmad-ud-Daula
45418,Or Torah Synagogue
45419,Innoshima Flower Center
45420,Wat Suthat Thepwararam
45421,Noratus Cemetery
45422,Paco Park and Cemetery
45423,Punakha Dzong
45424,15 July Martyrs Bridge
45425,Rizal Park
45426,Itsukushima Shrine
45427,Ben Thanh Market
45428,Sabancı Merkez Mosque
45429,Cosmo Clock 21
45430,Takarazuka Grand Theater
45431,Don Catalino Rodriguez Ancestral House
45432,White Horse Temple
45433,Oyamazumi Shrine
45434,Compass One
45435,Renge-in Tanjō-ji
45436,Bangabandhu Sheikh Mujibur Rahman Novo Theatre
45437,Philippine Sports Stadium
45438,Paravani Lake
45439,Mimuroto Temple
45440,Victoria Memorial
45441,Chigang Pagoda
45442,Grand Hotel Taipei
45443,Tomb of Dai Anga
45444,Nakayama Racecource
45445,Eihoji
45446,Saint Sargis Monastery
45447,Mount Mizugaki
45448,Sun Moon Lake
45449,Gndevank
45450,Safdarjung Tomb
45451,Kampung Kling Mosque
45452,Panasonic Stadium Suita
45453,KALINGA STADIUM
45454,Rewalsar Lake
45455,Zoravor Surp Astvatsatsin Church
45456,Sri Srinivasa Perumal Temple Singapore
45457,Noratus Cemetery
45458,Saif-ul-Maluk Lake
45459,Hitachi Seaside Park
45460,Trabzon's Hagia Sophia Museum
45461,Ahsan Manzil Museum
45462,Guifengta
45463,Santa Catalina Parish Church
45464,Bjni Fortress
45465,Armenian Forty Martyrs Cathedral
45466,Sheikh Safi Al-Din Ardabili's Shrine
45467,Cathedral Shrine Parish of Saint Joseph
45468,Saif-ul-Mulook National Park
45469,Saint Francis of Assisi Parish Church
45470,Sri Muruga statue
45471,Nagasaki Koshibyo Confucius Shrine and Historical Museum of China
45472,Hierapolis
45473,Kurokuma waterfall
45474,Safdarjung Tomb
45475,Ananuri Fortress Complex
45476,Lhotse
45477,Wat Ratcha Orasaram Ratchaworawihan (Chom Thong)
45478,Damascus Gate
45479,Zhengding County’s Temple of Literature
45480,Solar Ark
45481,Saint John of God Parish Church
45482,Vidyasagar Setu
45483,Chithrasinge and Sons
45484,National Taiwan Museum
45485,Kitanaka Bridge
45486,Arako Kannon Temple
45487,Pre Rup
45488,Chandi Bhagawati Temple
45489,Baliati Palace
45490,Mount Iwate
45491,Suwon Hwaseong Fortress
45492,Noratus Cemetery
45493,Milk Grotto Church
45494,Dargah Hazrat Shaikh Ahmed Khattu Ganj Bakhs RA
45495,Noratus Cemetery
45496,Wat Bowonniwet
45497,Bhagwan Parshwanath Digamber Jain Mandir
45498,Gongju Gongsanseong Fortress
45499,Izumigaoka Country Club
45500,Minor Basilica of the Immaculate Conception
45501,Chittagong University Central Library
45502,Lok Virsa Heritage Museum
45503,White Bridge
45504,Kecharis Monastery
45505,Jose P. Laurel Ancestral House
45506,Bada Shanren Memorial Hall
45507,Severo-Chuyskiy Khrebet
45508,Nan Lian Garden
45509,Khirbet Qeiyafa
45510,恭城文庙
45511,Palace Tomb
45512,Trabzon's Hagia Sophia Museum
45513,Tel Jericho
45514,Pancharatna Gobinda Mandir
45515,Qutub Minar Complex
45516,Tomb of Esther and Mordechai
45517,Ibn Battuta Mall
45518,Shakhter
45519,Hayravank Monastery
45520,Qeysarie Gate
45521,Aghjots Vank Աղջոց վանք
45522,Jago Temple
45523,Purana Qila
45524,Fin Garden
45525,Sardarapat Memorial
45526,Sheraton Ankara Hotel & Convention Center
45527,Mya Thein Tan Pagoda
45528,White Chapel
45529,Shree Ramnath Mandir
45530,Si-Cheng Church
45531,Gateway Of India Mumbai
45532,Hazrat Hazi Khawja Shahbaz Khan Mosque
45533,Sanctuary of Truth
45534,Anping Bridge
45535,Gergeti Trinity Church
45536,Krak des Chevaliers
45537,Great Sphinx of Giza
45538,Blue House
45539,Azrieli Center
45540,Vakil Mosque
45541,Pangong Tso
45542,Cyberport Waterfront Park
45543,"Shree Muktinath Temple, Nepal"
45544,Hanshin Koshien Stadium
45545,Nikkō Tōshō-gū
45546,San Agustin Parish Church
45547,Jakarta History Museum
45548,Magic Bedouin Star
45549,Masherbrum Mountains
45550,Nebi Saeen Mosque
45551,Wat Ratcha Orasaram Ratchaworawihan (Chom Thong)
45552,Gate of Heavenly Purity
45553,Mount Aka
45554,Tomb of Akbar the Great
45555,The Adalaj Stepwell
45556,Plaza Lorenzo Ruiz
45557,Patenga Sea Beach
45558,Donggung Palace and Wolji Pond
45559,Pavilion Kuala Lumpur
45560,Edith Wolfson Park
45561,Monastery of Our Lady Baramus
45562,Maritime Plaza
45563,Wat Benchamabophit
45564,Wat Rachathiwat
45565,Cebu Metropolitan Cathedral
45566,Mount Samat
45567,Wat Ton Chan
45568,NOVAT – Novosibirsk State Academic Theater of Opera and Ballet
45569,Kaiyuan Temple
45570,Hồ Chí Minh City Museum of Fine Arts
45571,Shwezigon Pagoda
45572,The Israel Railway Museum
45573,Hauz Khas Complex
45574,Star Mosque
45575,St John In The Wilderness Monastery
45576,National Parliament House
45577,Owariōkunitama Shrine
45578,Deyr Gachin Caravansary
45579,Minar-e-Pakistan
45580,Temple of Bacchus (Roman's god of Wine)
45581,Grand Hotel Taipei
45582,The Minor Basilica and Metropolitan Cathedral of the Immaculate Conception
45583,Yoyogi National Gymnasium
45584,BTS Skytrain
45585,San Juan Bautista Church
45586,Sennyū-ji
45587,Pamyatnik Chekhovu
45588,Senjokaku Pavilion
45589,Tiantong Temple
45590,San Jose Obrero Church
45591,Isfahan Museum of Contemporary Art
45592,San Agustin Church
45593,Surb Hovhannes Church
45594,Anping Bridge
45595,Wat Yannawa
45596,Ahsan Manzil Museum
45597,Wat Chai Watthanaram
45598,Prophet moses
45599,Madinat Jumeirah
45600,Wat Ton Chan
45601,Colossi of Memnon
45602,Purana Qila
45603,Agrasen ki baoli
45604,Aliyar Reservoir
45605,Jinding Mountain
45606,Nanzen-ji Temple
45607,Turtle Tower
45608,Mt. Yomogida
45609,Iwashi Island
45610,Tianning Temple Tower
45611,Kaminarimon Gate Senso-ji
45612,Magic Bedouin Star
45613,National Museum of China
45614,Gawdawpalin
45615,Tingzhou Ancient City Wall
45616,First United Building
45617,Tomb of Cyrus the Great
45618,Old Kobe Residency 15th Hall
45619,Olympic Forest Park
45620,Immaculate Conception Parish Church
45621,Wat Yannawa
45622,Mahmutbey Mosque
45623,Bandarpunch
45624,Wat Srasri
45625,Duanmen
45626,Ogijima Lighthouse
45627,Pine Garden
45628,Parliament Of India
45629,Chauburji
45630,Hayravank Monastery
45631,Arsameia
45632,Nahal Siach
45633,Tomb of Akbar the Great
45634,Neghuts Vank
45635,Hayravank Monastery
45636,India Gate
45637,Deir es-Sultan
45638,Ahsan Manzil Museum
45639,Qila Rai Pithora
45640,Jebel Hafeet
45641,Wat Phra Yai
45642,"Our Lady of the Gate Parish, Daraga Church"
45643,Armenian Church St. Nicholas
45644,Siyu Western Fort
45645,Rama Lake
45646,Makalu
45647,Phantom rock
45648,All Saviors
45649,Immaculate Conception Parish Church
45650,Blue Mosque
45651,Hanging Temple
45652,Kanmon Bridge
45653,Kryukov House
45654,Ramgarhia Bunga
45655,Park Usad'by Kharitonovykh-Rastorguyevykh
45656,German Colony
45657,ارگ کریمخان
45658,Dizengoff Square
45659,Masoudieh Palace
45660,Lake Teletskoye
45661,Kampung Kling Mosque
45662,Hong Kong Cultural Centre
45663,Isa Khan's Tomb
45664,Dominus Flevit Church
45665,St. Anthony's Church
45666,Adullam-France Park
45667,Brihadeeswara Temple
45668,Kitchener's Island
45669,Manar Jonban
45670,Solang Nala
45671,People's Square
45672,Modhera Sun Temple
45673,熊野古墳
45674,Bgheno-Noravank
45675,Tatara Bridge
45676,Amberd
45677,Mother See of Holy Etchmiadzin
45678,San Agustin Church
45679,Milk Grotto Church
45680,Mokpo Gatbawi Rock
45681,Colossi of Memnon
45682,Manikarnika Ghat
45683,Sverdloff Hut
45684,Zvartnots Cathedral
45685,आद्य ज्योतिर्लिंग त्र्यंबकेश्वर मंदिर
45686,Jade Buddha Temple
45687,Purana Qila
45688,All Saviors
45689,Saint Catherine's Monastery
45690,Mount Meron
45691,IKUTA JINJA
45692,Nishiyama Koryuji
45693,Mount Wutai
45694,Baoguo Temple
45695,Hayravank Monastery
45696,Hunza Valley
45697,San Diego de Alcala Parish
45698,Palace of The Shirvanshahs
45699,Wuting Bridge
45700,Amberd
45701,Kobe Harborland
45702,St. James the Apostle
45703,Temple of Philae
45704,Shalimar Bagh
45705,Yangshan Port
45706,Neak Poun
45707,Yunomine Onsen
45708,Porac Church
45709,Nakano Sunplaza
45710,Central Plaza
45711,Nesher Park
45712,Zuwayla Gate
45713,Mogao Caves
45714,Sardarapat Memorial
45715,Colossi of Memnon
45716,Parroquia de Tanay (Tanay Church)
45717,Tatara River
45718,Tomb of Asif Khan
45719,Armenian Quarter
45720,Kangle Park
45721,Dongguan Mosque
45722,Guangji Temple
45723,Oriental Pearl TV Tower
45724,Nabanna
45725,Tatevi Anapat
45726,Changdeokgung
45727,Church of the Holy Sepulchre
45728,Longxing Temple
45729,Bara Annik Mandir
45730,Quwwatul Islam Masjid
45731,San Guillermo Parish Church
45732,Luyizhai
45733,Purana Qila
45734,Resorts World Genting
45735,Victory Monument
45736,Holy Trinity Cathedral of Tbilisi
45737,Gojoo Bridge
45738,MacArthur Landing Memorial Park
45739,Cavenagh Bridge
45740,Kecharis Monastery
45741,Wat Phnom
45742,Colossi of Memnon
45743,Haiyin Bridge
45744,Huaxi Street Night Market
45745,Pakistan Monument
45746,Mehrangarh Fort and Museum
45747,Cape Stolbchaty
45748,Tulsi shringar stores
45749,Mount Aragats
45750,Kellie's Castle
45751,Hayashi Department Store
45752,Tatev Monastery
45753,Ari Ashkenazi Synagogue
45754,Rohtas Fort
45755,אנדרטת חץ שחור
45756,Fountain of Ahmed III
45757,Shish Gumbad
45758,Kok Gumbaz mosque in Shahrisabz
45759,Ozero Turgoyak
45760,Fukusaiji
45761,Yudaki Falls
45762,Armenian Quarter
45763,Cagsawa Ruins
45764,Erawan Falls
45765,Huashan 1914 Creative Park
45766,Kailasanathar Temple
45767,Angkor Wat
45768,Shri Kashi Vishwanath Temple BHU
45769,Banke Bihari Temple
45770,Kharlampiyevskaya Mikhaylo-Arkhangel'skaya Tserkov'
45771,Sergei's Courtyard
45772,Kecharis Monastery
45773,The Golden Mount (Wat Saket)
45774,Barasoain Church
45775,Calcutta High Court
45776,Vivekananda Rock Memorial
45777,Shwe Maw Daw Pagoda
45778,Mount Herzl
45779,Buland Darwaza
45780,St. James the Apostle
45781,All Saviors
45782,Aisha Bibi Mausoleum
45783,Shobak Castle - Montreal
45784,Xiyuan Temple
45785,Delgosha Garden
45786,Notre Dame Cathedral of Saigon
45787,Mount Curi
45788,Daulatabad fort
45789,Hakata Port Tower
45790,Tomb of Wang Jian
45791,Metekhi
45792,Beipu Citian Temple
45793,Lulusar
45794,Ontakesan Banshukiyomizu Temple
45795,VMRDA Kailasagiri
45796,Algeti National Park
45797,Red Fort
45798,San Miguel Arcangel Church
45799,Holy Mother of God Church
45800,方山定林寺
45801,Takayama Jin'ya
45802,Aviv Beach
45803,Norias of Hama
45804,Wajiro Tidal Flats
45805,Kurushima Bridge
45806,Tomb of Cyrus the Great
45807,Nine Dragon Screen Ticket Office
45808,Faisal Mosque
45809,Nishikiori Shrine
45810,Megane-bashi
45811,Wat Traimit Withayaram Worawihan
45812,Lake Teletskoye
45813,People's Square
45814,Aguinaldo Shrine and Museum
45815,Himchari National Park
45816,Ohamasaki Lighthouse
45817,Leshan Giant Buddha
45818,Manila Observatory
45819,"Central Stadium, Krasnoyarsk"
45820,Khertvisi Fortress
45821,Chelyabinsk grain elevator
45822,Bara Imambara
45823,Sidi Saiyyed Mosque
45824,Temple Of Khonsu
45825,Duanmen
45826,Akama Shrine
45827,Shandong Peninsula
45828,Tainan Wude Hall
45829,St. George's church
45830,Mithapukur Mosque
45831,Eluanbi Lighthouse
45832,Shimogamo-Jinja
45833,Purana Qila
45834,Shrine of the Book
45835,Tian Tan Buddha
45836,National Museum of Korea
45837,Republic Square
45838,Rohtas Fort
45839,Takasu Snow Park
45840,Dragon and Tiger Pagodas
45841,Teishebaini
45842,Saint John of God Parish Church
45843,Hula Valley
45844,Prambanan Temple
45845,Dragon and Tiger Pagodas
45846,Nittaiji Temple
45847,Qasr ibn Wardan Church
45848,"Sekiguchi Catholic Church, St. Mary's Cathedral Tokyo"
45849,Kecharis Monastery
45850,Mount Jiuhua
45851,The Golden Mount (Wat Saket)
45852,Noratus Cemetery
45853,Indian Museum
45854,Shanti Stupa
45855,Tomb of Dai Anga
45856,West Lake
45857,Magic Bedouin Star
45858,Shree Dwarkadhish Temple
45859,Handover Gifts Museum of Macao
45860,Chongwu City
45861,Ipo Dam
45862,Bukchon Hanok Village
45863,Itsukushima Shrine
45864,Wenguang Pagoda
45865,Tai Mo Shan
45866,Akaishi Mountains
45867,Erebuni Museum Archaeological Preserve
45868,Meiji Seimei Kan
45869,Araneta City
45870,Western Wall
45871,Qila Rai Pithora
45872,Aruch Cathedral Monastery Complex
45873,Saint Paul's Church
45874,Saint Sargis Church
45875,Ajanta Caves
45876,River Kwai bridge
45877,Cave of the Patriarchs
45878,Pakistan Museum of Natural History
45879,Bustos Dam
45880,Leshan Giant Buddha
45881,Tatara Bridge
45882,Leh Palace
45883,Chittagong University Central Library
45884,Fort San Pedro
45885,Pagoda of Fogong Temple
45886,Chuxi Tulou cluster
45887,Jaffa Light
45888,The Great Umayyad Mosque
45889,Besakih Temple
45890,Tran Quoc Pagoda
45891,Noratus Cemetery
45892,Santa Monica Parish Church
45893,Temple of Dushares
45894,Al Ras
45895,Tomb of Nur Jahan
45896,Baka
45897,Nahargarh Fort
45898,"Government Museum, Mathura"
45899,Royal Thai Air Force Museum
45900,Kecharis Monastery
45901,Chuxi Tulou cluster
45902,Baliati Palace
45903,Mount Gilboa
45904,Agra Fort
45905,Al-Jazzar Mosque
45906,One Island East
45907,Hula Valley
45908,Kelaniya Raja Maha Viharaya
45909,Saint Sargis Monastery
45910,Mount Aragats
45911,Yuantong Buddhist Temple
45912,Vank Cathedral
45913,Ozegahara
45914,Ibaan Church
45915,Mansudae Fountain Park
45916,Badrinath Temple
45917,Svetitskhoveli Cathedral
45918,Malwiya Mosque
45919,Damascus Gate
45920,Arulmigu Thiyaagaraaja Swaamy Temple
45921,Kaimondake volcano
45922,Chen Clan Ancestral Hall
45923,Suwon Hwaseong Fortress
45924,Taoyuan City Confucius Temple
45925,Tatev Monastery
45926,Batabat
45927,Reza Abbasi Museum
45928,Kunozantoshogu
45929,Pakistan Monument
45930,Bandel Church
45931,Hazrat Nizamuddin Aulia Dargah
45932,砥峰高原
45933,Dominus Flevit Church
45934,Potala Palace
45935,Agamon Hula
45936,Sher Shah Suri Tomb - Hindustan
45937,Masoudieh Palace
45938,Nagoyama Cemetery
45939,St. Joseph's Church
45940,Rizal Park
45941,Padmanabhapuram Palace
45942,Corregidor Island
45943,Mount Kinpu
45944,Jukhtakvank Monastery
45945,Republic Square
45946,Wat Bowonniwet
45947,Harichavank
45948,Shwedagon Pagoda
45949,Temple of the Sacred Tooth Relic
45950,Protestant Church in Western Indonesia Immanuel Semarang
45951,Sultan Qaboos Grand Mosque
45952,City of David
45953,Lohagad Fort
45954,Mount of Olives
45955,吉野川橋梁
45956,Ein Avdat National Park
45957,Montefiore Windmill
45958,85 Sky-tower CTtraveller Suit
45959,Cinema them. AS Pushkin
45960,Qiao Family Compound
45961,Khor Virab
45962,Phayathai Palace
45963,Wat Yai Chaimongkol
45964,Ashkelon National Park
45965,The Red House
45966,Purana Qila
45967,Tserkov' Mikhaila Arkhangela
45968,Nahargarh Fort
45969,Amagase Dam
45970,(Cavinti Church) Transfiguracion Parish Church
45971,Gate of Heavenly Purity
45972,Fateh Sagar Lake
45973,פארק לאומי חוף פלמחים
45974,Teshima Yokoo House
45975,Lake Chūzenji
45976,Sri Laxmi Narayan Mandir
45977,Sewu Temple
45978,Via Dolorosa Street
45979,Holy Trinity Cathedral of Tbilisi
45980,Lake Suwa
45981,San Juan Bautista Church
45982,Victoria Memorial
45983,Mortuary Temple of Hatshepsut
45984,Mother of Georgia
45985,Noratus Cemetery
45986,Malolos Cathedral
45987,Philippine Sports Stadium
45988,Kızıl Avlu
45989,Sentosa
45990,佛光山佛陀紀念館 Fo Guang Shan Buddha Museum
45991,Ellora Caves
45992,Gol Gumbaz
45993,Maiden Tower
45994,Armenian Opera Theatre
45995,Terrace of the Elephants
45996,Skate Park
45997,Rohtang La
45998,Santa Cruz Church
45999,"Highway #2 , Bitan Bridge"
46000,Itsukushima Shrine
46001,Dominus Flevit Church
46002,En Afek
46003,City of David
46004,Tower of Terror
46005,Sarushima
46006,Jaffa Gate
46007,Feroz Shah Kotla
46008,Nagoya TV Tower
46009,Korattymuthy Shrine St. Mary's Forane Church
46010,Nikkō Tōshō-gū
46011,Mutiny Memorial
46012,Kayoicho Park
46013,Sri Poyyatha Vinayaga Moorthy Temple
46014,Achziv National Park
46015,Changhua Roundhouse
46016,St. Paul's Cathedral
46017,Dr. Sun Yat-sen's Memorial Hall
46018,Zoravar Church
46019,Temple of Hercules
46020,Saif-ul-Mulook National Park
46021,Nakagyo Post Office
46022,Tezharuyk Monastery
46023,Puning Temple
46024,St. Martin's Island
46025,Wat Chana Songkhram
46026,Macau Ferry Terminal & Heliport
46027,Eram Garden
46028,American-German Colony
46029,Vahanavank Monastery
46030,Tödürge Lake
46031,Saint Peter of Alcantara Parish Church
46032,Sompur Mahavihara
46033,Electra Tower
46034,National Museum of History
46035,Wat Boromphuttharam
46036,La Purísima Concepción Parish Church
46037,Gate of All Nations‌
46038,Begnas Lake
46039,Feroz Shah Kotla
46040,Hebrew Union College
46041,Kursi National Park
46042,Trajan's Kiosk
46043,Shah Jahan Mosque
46044,Nizwa Fort
46045,大云寺
46046,Yala National Park
46047,Muztagata
46048,Eyüp Sultan Mosque
46049,Kego Shrine
46050,Saikai Bridge (popular spot to view cherry blossoms)
46051,Shalimar Bagh
46052,Feroz Shah Kotla
46053,Sukhna Lake
46054,Kecharis Monastery
46055,Wat Phra That Doi Suthep
46056,Laleli Mosque
46057,Vivekananda Rock Memorial
46058,Mother Armenia monument
46059,Jetavana
46060,Rohtas Fort
46061,Tapsa Temple
46062,North Temple Pagoda
46063,Wat Duang Dee
46064,Penang Hill Upper Station
46065,Tsugaru Fujimi Lake
46066,Luoyang Bridge
46067,Vargas Museum
46068,Shalimar Bagh
46069,Temple of the Three Saints (Sam Sing Kung Chinese Temple)
46070,Goryōkaku
46071,Museo ng Libingan sa Ilalim ng Lupa ng Nagcarlan (Nagcarlan Underground Cemetery)
46072,ChoghaZanbil Ziggurat
46073,Longmen Grottoes
46074,Hindola Mahal
46075,Badrinath Temple
46076,Ein Avdat National Park
46077,Yardenit
46078,Sayat-Nova monument
46079,Quaid e Azam House Museum
46080,The Imperial
46081,Minar-e-Pakistan
46082,Aliyar Reservoir
46083,Church of the Holy Sepulchre
46084,Kantajew Temple
46085,Suzhou Museum
46086,Beihai Park
46087,Muhammad Mosque
46088,Kanda Myōjin (Kanda Shrine)
46089,Pangong Tso
46090,Kings City Eilat
46091,Shah Mosque
46092,Shaniwar Wada
46093,Dakshineswar Kali Temple
46094,Tbilisi Mosque
46095,Rann of Kutch
46096,Quba Genocide Memorial Complex
46097,Taiunzan Kagaku-ji
46098,Yūtoku Inari Shrine
46099,Suitengu
46100,Workers' Party Foundation Monument
46101,God Of War Temple
46102,Yamazaki Banshu Iris Gardens
46103,Oedo
46104,জেনারেল পোস্ট অফিস (জিপিও)
46105,Kanheri Caves
46106,Pandav Leni Caves
46107,Songyue Pagoda
46108,New Fourth Army Headquarters in Hankou
46109,Noratus Cemetery
46110,San Agustin Church
46111,Minh Mang Tomb
46112,Spitakavor
46113,Saint John the Baptist Parish
46114,Zhongyang Former Site of University
46115,Shwedagon Pagoda
46116,"Ilıca, Çeşme"
46117,Hua Pagoda of Guanghui Temple
46118,Wat Thong Noppakhun
46119,Ellora Caves
46120,Three Pagodas
46121,Kinkaku-ji
46122,Ascension Church
46123,Sanya Bay
46124,Dargah Hazrat Shaikh Ahmed Khattu Ganj Bakhs RA
46125,Tomb Of Khan-e-Jahan Zafar Jahan Kokaltash
46126,Nainital Lake
46127,The Golden Mount (Wat Saket)
46128,Aruch Cathedral Monastery Complex
46129,Trajan's Kiosk
46130,Long Biên Bridge
46131,Mitsubishi Ichigokan Museum
46132,Aruch Cathedral Monastery Complex
46133,Aali Qapu Palace
46134,Fatehpuri Masjid
46135,Matsuyama Castle
46136,Taipingtianguo Zhongwang Mansion
46137,Tomb of Cyrus the Great
46138,基隆山(雞籠山)
46139,Giant Wild Goose Pagoda
46140,Makaravank Monastery Complex
46141,Taigu Drum Pagoda
46142,Ala Too Square
46143,Tower of David
46144,Saif-ul-Maluk Lake
46145,Damascus Gate
46146,Baba Tunnel
46147,Marmashen
46148,Cinema them. AS Pushkin
46149,Sasuntsi Davit Statue
46150,Kecharis Monastery
46151,Ha-Rishonim ba-Negev Site
46152,Kankakei Ropeway
46153,Ranakpur Jain Temple
